game_id,player_id,player_name,player_role,number_of_votes,target_votes,times_spoken,average_utterance_length,accusation_influence,accusation_influence_on_votes,num_accusations,times_accused
game_play_20240629_201447,2,Lucian,Werewolf,0,2,4,392.25,0.1338235294117647,1.0,4,3
game_play_20240629_201447,3,Stefan,Villager,2,3,3,205.66666666666663,0.1130952380952381,0.0,3,3
game_play_20240629_201447,4,Marius,Villager,0,3,1,262.0,0.1666666666666666,3.0,1,1
game_play_20240629_201627_Border,0,Cristina,Seer,0,4,3,157.33333333333334,0.0158730158730158,0.0,3,9
game_play_20240629_201627_Border,1,Andrei,Villager,0,4,2,50.5,0.2833333333333333,2.0,2,2
game_play_20240629_201627_Border,2,Michael,Minion,4,1,7,353.7142857142857,0.2489595838335334,0.1428571428571428,7,4
game_play_20240629_201627_Border,3,Stefan,Werewolf,0,4,2,342.0,0.0666666666666666,4.0,2,4
game_play_20240629_201627_Border,4,Ileana,Villager,1,4,6,266.0,0.2673137048137048,0.6666666666666666,6,1
game_play_20240629_203757,0,Alexandra,Seer,0,3,2,232.5,0.1538461538461538,0.5,1,6
game_play_20240629_203757,1,Lucian,Mason,1,3,4,310.5,0.1347222222222222,1.5,4,1
game_play_20240629_203757,2,Viktor,Werewolf,3,1,6,444.3333333333333,0.1532935875041138,0.5,6,5
game_play_20240629_203757,3,Andrei,Villager,1,3,6,237.0,0.1252450980392156,1.6666666666666667,6,5
game_play_20240629_203757,4,Emil,Minion,0,1,2,371.5,0.0625,0.5,2,2
game_play_20240629_203953,0,Semira,Minion,0,4,4,364.5,0.087263613579403,1.5,3,3
game_play_20240629_203953,1,Lucian,Villager,1,4,5,180.8,0.105515873015873,1.6,4,5
game_play_20240629_203953,2,Michael,Villager,0,4,2,174.0,0.213235294117647,0.5,2,2
game_play_20240629_203953,3,Mircea,Mason,4,1,6,268.0,0.0645299145299145,0.3333333333333333,6,5
game_play_20240629_203953,4,Dracula,Werewolf,0,4,3,506.3333333333333,0.1785714285714285,2.6666666666666665,3,3
game_play_20240629_204126,0,Alexia,Mason,0,4,2,149.5,0.0952380952380952,0.0,1,6
game_play_20240629_204126,1,Viktor,Seer,0,4,3,234.0,0.1068376068376068,2.6666666666666665,2,3
game_play_20240629_204126,2,Dragos,Werewolf,4,1,5,424.8,0.0694840041279669,0.4,5,4
game_play_20240629_204126,3,Alexandra,Villager,1,4,7,217.28571428571428,0.223191094619666,1.1428571428571428,7,2
game_play_20240629_204126,4,Larisa,Mason,0,4,3,227.0,0.2222222222222222,0.0,3,3
game_play_20240629_204259,0,Stefan,Minion,0,4,6,335.6666666666667,0.0964405964405964,1.0,6,4
game_play_20240629_204259,1,Emil,Villager,0,4,3,309.0,0.2037037037037037,0.0,3,1
game_play_20240629_204259,2,Ileana,Villager,4,1,6,228.16666666666663,0.1574445162680456,0.3333333333333333,6,4
game_play_20240629_204259,3,Dracula,Werewolf,1,4,4,467.0,0.1575892857142857,3.0,4,4
game_play_20240629_204259,4,Lucian,Mason,0,4,1,261.0,0.15,0.0,1,7
game_play_20240629_204441,0,Dragos,Villager,0,4,4,190.25,0.1809523809523809,0.0,3,2
game_play_20240629_204441,1,Ileana,Villager,0,4,4,193.5,0.247275641025641,2.0,4,2
game_play_20240629_204441,2,Mircea,Werewolf,4,1,6,362.6666666666667,0.0325814536340852,0.3333333333333333,6,4
game_play_20240629_204441,3,Alexandra,Mason,1,4,4,259.75,0.133578431372549,2.0,2,2
game_play_20240629_204441,4,Alexia,Seer,0,4,2,188.0,0.03125,0.0,0,5
game_play_20240629_204632,0,Viktor,Mason,0,3,1,168.0,0.0,0.0,1,3
game_play_20240629_204632,1,Lucian,Villager,2,3,7,267.42857142857144,0.1415682062298603,1.7142857142857142,7,6
game_play_20240629_204632,2,Dracula,Mason,0,3,2,81.5,0.1970588235294118,1.5,2,1
game_play_20240629_204632,3,Marius,Werewolf,3,2,7,439.4285714285714,0.1698914181057038,1.4285714285714286,7,6
game_play_20240629_204632,4,Alexandra,Minion,0,2,3,185.0,0.1944444444444444,1.6666666666666667,2,3
game_play_20240629_204822,0,Dracula,Mason,3,2,6,148.0,0.1702892015392015,1.0,6,4
game_play_20240629_204822,1,Marius,Werewolf,0,3,4,325.25,0.2675824175824176,0.0,4,2
game_play_20240629_204822,2,Selene,Minion,0,3,2,266.0,0.1583333333333333,1.5,2,2
game_play_20240629_204822,3,Dragos,Villager,2,3,5,267.6,0.1716666666666667,1.2,5,4
game_play_20240629_204822,4,Kraven,Seer,0,2,3,226.3333333333333,0.1132897603485838,1.6666666666666667,3,8
game_play_20240629_204956,0,Alexia,Werewolf,2,3,4,394.75,0.1279761904761904,1.5,4,4
game_play_20240629_204956,1,Alexandra,Seer,0,3,6,259.8333333333333,0.1775132275132275,0.5,6,4
game_play_20240629_204956,2,Dragos,Minion,0,3,3,346.0,0.1132897603485838,2.6666666666666665,3,5
game_play_20240629_204956,3,Viktor,Villager,0,2,2,194.5,0.075,2.0,2,2
game_play_20240629_204956,4,Marius,Mason,3,2,5,209.2,0.1208508158508158,0.4,5,5
game_play_20240629_205138,0,Viktor,Villager,1,4,7,252.0,0.104772211915069,1.7142857142857142,6,5
game_play_20240629_205138,1,Dragos,Villager,0,4,2,133.5,0.1333333333333333,2.0,1,1
game_play_20240629_205138,2,Michael,Werewolf,4,1,8,420.75,0.2174107142857142,0.625,8,5
game_play_20240629_205138,3,Andrei,Mason,0,4,1,141.0,0.2777777777777778,0.0,1,1
game_play_20240629_205138,4,Mircea,Mason,0,4,2,227.5,0.1153846153846153,2.0,2,6
game_play_20240629_205324,0,Dracula,Minion,2,3,5,407.4,0.1197691197691197,0.6,5,3
game_play_20240629_205324,1,Selene,Villager,3,2,7,251.8571428571429,0.0799409237379162,0.5714285714285714,7,4
game_play_20240629_205324,2,Lucian,Mason,0,3,2,143.5,0.138235294117647,1.5,2,7
game_play_20240629_205324,3,Emil,Mason,0,2,3,269.3333333333333,0.1962962962962962,0.6666666666666666,3,3
game_play_20240629_205324,4,Mircea,Werewolf,0,3,3,489.6666666666667,0.1655677655677655,2.0,3,3
game_play_20240629_205457,0,Selene,Werewolf,4,1,9,373.6666666666667,0.0641429963798384,0.2222222222222222,8,9
game_play_20240629_205457,1,Larisa,Mason,0,4,3,248.3333333333333,0.1529411764705882,1.6666666666666667,3,2
game_play_20240629_205457,2,Viktor,Villager,0,4,3,178.33333333333334,0.3296296296296296,4.0,3,4
game_play_20240629_205457,3,Kraven,Mason,1,4,3,240.0,0.2494172494172494,4.0,3,3
game_play_20240629_205457,4,Radu,Villager,0,4,2,291.5,0.3095238095238095,4.0,2,1
game_play_20240629_205654,0,Michael,Werewolf,2,2,5,366.6,0.1846778711484594,1.6,5,3
game_play_20240629_205654,1,Mircea,Mason,0,1,1,241.0,0.0,0.0,0,4
game_play_20240629_205654,2,Dragos,Villager,2,2,8,222.5,0.1087887806637806,1.0,8,5
game_play_20240629_205654,3,Dracula,Villager,1,2,6,249.5,0.172542735042735,1.0,5,6
game_play_20240629_205654,4,Cristina,Villager,0,2,0,0.0,0.0,0.0,0,0
game_play_20240629_205840,0,Cristina,Villager,1,4,4,284.0,0.1019345238095238,1.0,4,3
game_play_20240629_205840,1,Mircea,Werewolf,4,1,8,360.5,0.1793071833996756,0.375,8,3
game_play_20240629_205840,2,Andrei,Mason,0,4,2,183.5,0.1277777777777777,2.0,2,8
game_play_20240629_205840,3,Kraven,Seer,0,4,1,341.0,0.2666666666666666,0.0,1,2
game_play_20240629_205840,4,Dracula,Villager,0,4,5,354.8,0.1191697191697191,0.8,5,4
game_play_20240629_210043,0,Kraven,Seer,2,2,6,228.0,0.0960648148148148,0.5,5,5
game_play_20240629_210043,1,Marius,Mason,0,2,1,93.0,0.2,1.0,1,1
game_play_20240629_210043,2,Dracula,Villager,2,1,4,242.0,0.0634920634920634,1.25,4,3
game_play_20240629_210043,3,Dragos,Mason,1,2,5,202.4,0.151038961038961,1.2,5,5
game_play_20240629_210043,4,Viktor,Werewolf,0,2,4,270.0,0.1972850678733032,1.5,4,5
game_play_20240629_210215,0,Radu,Werewolf,2,3,5,293.8,0.1250184284240011,2.4,5,3
game_play_20240629_210215,1,Mircea,Villager,3,2,7,167.14285714285714,0.1273809523809523,0.5714285714285714,7,6
game_play_20240629_210215,2,Alexia,Seer,0,2,2,263.0,0.0,1.0,1,7
game_play_20240629_210215,3,Viktor,Villager,0,3,3,265.6666666666667,0.4615384615384615,0.0,3,2
game_play_20240629_210215,4,Andrei,Minion,0,3,3,216.66666666666663,0.2222222222222222,2.0,3,1
game_play_20240629_210404,0,Semira,Villager,0,3,4,158.25,0.1925254312251216,0.0,4,2
game_play_20240629_210404,1,Stefan,Mason,0,3,3,125.33333333333331,0.225,1.0,3,4
game_play_20240629_210404,2,Vladimir,Mason,0,2,3,203.66666666666663,0.0608465608465608,0.6666666666666666,3,8
game_play_20240629_210404,3,Emil,Werewolf,2,3,5,347.0,0.1932051282051282,1.8,5,2
game_play_20240629_210404,4,Alexandra,Villager,3,2,5,258.2,0.1116883116883116,0.4,5,4
game_play_20240629_210549,0,Ileana,Mason,0,4,2,176.0,0.0,0.0,2,3
game_play_20240629_210549,1,Radu,Villager,0,4,5,322.0,0.1857644110275689,2.0,5,3
game_play_20240629_210549,2,Dragos,Mason,0,4,2,182.0,0.2642857142857143,0.5,2,1
game_play_20240629_210549,3,Alexandra,Seer,1,4,4,194.25,0.1357843137254902,2.0,3,8
game_play_20240629_210549,4,Lucian,Werewolf,4,1,7,408.4285714285714,0.2229645354645354,0.7142857142857143,7,4
game_play_20240629_210743,0,Larisa,Minion,0,4,2,130.5,0.4035087719298245,2.5,2,1
game_play_20240629_210743,1,Dracula,Werewolf,1,4,5,393.4,0.3541176470588235,3.2,5,8
game_play_20240629_210743,2,Alexia,Villager,0,4,4,240.5,0.2922077922077922,3.25,4,0
game_play_20240629_210743,3,Semira,Mason,4,1,6,257.5,0.1770833333333333,0.8333333333333334,6,10
game_play_20240629_210743,4,Lucian,Villager,0,4,3,236.3333333333333,0.3612535612535613,3.0,3,1
game_play_20240629_210923,0,Larisa,Minion,3,2,5,436.0,0.0892440892440892,0.8,5,4
game_play_20240629_210923,1,Dracula,Mason,0,2,3,353.3333333333333,0.1658066735466116,0.0,3,5
game_play_20240629_210923,2,Marius,Seer,0,3,4,298.0,0.0825892857142857,0.75,4,6
game_play_20240629_210923,3,Andrei,Werewolf,0,3,4,438.75,0.1968253968253968,0.75,4,3
game_play_20240629_210923,4,Lucian,Villager,2,3,4,258.25,0.15,1.5,4,2
game_play_20240629_211100,0,Larisa,Mason,3,2,6,206.5,0.1122315592903828,1.0,5,6
game_play_20240629_211100,1,Alexia,Werewolf,0,3,4,359.75,0.1292443667443667,1.0,3,3
game_play_20240629_211100,2,Alexandra,Minion,0,3,5,314.8,0.1416666666666666,1.8,4,3
game_play_20240629_211100,3,Vladimir,Seer,2,3,5,254.6,0.2007936507936508,1.8,5,5
game_play_20240629_211100,4,Cristina,Villager,0,2,0,0.0,0.0,0.0,0,0
game_play_20240629_211232,0,Andrei,Seer,0,3,6,247.0,0.0734126984126984,1.8333333333333333,4,7
game_play_20240629_211232,1,Kraven,Villager,2,3,6,239.16666666666663,0.1542002659649718,0.5,6,2
game_play_20240629_211232,2,Dragos,Mason,0,3,2,175.5,0.2013888888888889,0.0,2,2
game_play_20240629_211232,3,Stefan,Mason,0,2,1,278.0,0.0,0.0,1,3
game_play_20240629_211232,4,Viktor,Werewolf,3,2,5,506.8,0.1598717948717948,0.4,5,4
game_play_20240629_211420,0,Lucian,Mason,3,1,8,283.375,0.1986607142857142,0.75,7,7
game_play_20240629_211420,1,Michael,Werewolf,1,1,5,397.4,0.1071428571428571,2.0,5,5
game_play_20240629_211420,2,Larisa,Seer,1,3,4,300.25,0.2549019607843137,2.5,4,5
game_play_20240629_211420,3,Ileana,Minion,0,3,3,376.3333333333333,0.2030425714636241,1.6666666666666667,3,2
game_play_20240629_211420,4,Cristina,Villager,0,3,0,0.0,0.0,0.0,0,0
game_play_20240629_211609,0,Emil,Werewolf,1,2,4,395.0,0.2348370927318295,1.25,4,4
game_play_20240629_211609,1,Alexia,Mason,1,1,7,166.85714285714286,0.1397392290249433,1.4285714285714286,7,6
game_play_20240629_211609,2,Michael,Villager,2,1,4,157.0,0.1945221445221445,1.0,4,5
game_play_20240629_211609,3,Marius,Seer,0,2,0,0.0,0.0,0.0,0,0
game_play_20240629_211609,4,Larisa,Villager,1,1,5,203.2,0.0720588235294117,1.2,5,5
game_play_20240629_211732,0,Andrei,Mason,1,4,4,189.75,0.2514880952380952,3.0,3,3
game_play_20240629_211732,1,Larisa,Seer,0,4,2,104.5,0.1111111111111111,0.5,1,3
game_play_20240629_211732,2,Emil,Minion,4,1,6,316.5,0.0847707504054253,0.3333333333333333,6,6
game_play_20240629_211732,3,Ileana,Werewolf,0,4,4,378.25,0.1527777777777778,2.0,4,3
game_play_20240629_211732,4,Kraven,Villager,0,4,4,271.5,0.0358974358974358,1.0,4,3
game_play_20240629_211913,0,Alexia,Villager,0,1,5,179.6,0.1309523809523809,0.6,4,2
game_play_20240629_211913,1,Vladimir,Villager,1,3,1,161.0,0.15,0.0,0,2
game_play_20240629_211913,2,Lucian,Minion,3,1,5,264.2,0.1082099187362345,0.4,3,4
game_play_20240629_211913,3,Mircea,Werewolf,1,3,6,345.6666666666667,0.0665242165242165,1.1666666666666667,5,5
game_play_20240629_211913,4,Marius,Villager,0,3,3,248.3333333333333,0.125,2.333333333333333,3,2
game_play_20240629_212049,0,Michael,Villager,3,1,8,156.0,0.1285714285714285,0.5,8,7
game_play_20240629_212049,1,Larisa,Mason,0,1,1,148.0,0.3,3.0,1,2
game_play_20240629_212049,2,Andrei,Villager,0,3,3,132.66666666666666,0.0952380952380952,2.0,3,4
game_play_20240629_212049,3,Marius,Werewolf,1,3,2,380.0,0.2083333333333333,0.5,2,2
game_play_20240629_212049,4,Kraven,Villager,1,3,6,177.5,0.223401435166141,2.333333333333333,6,5
game_play_20240629_212200,0,Marius,Villager,4,1,8,325.25,0.1114177489177489,0.375,7,5
game_play_20240629_212200,1,Kraven,Mason,0,4,2,152.5,0.125,2.0,2,8
game_play_20240629_212200,2,Larisa,Werewolf,1,4,6,378.0,0.1452380952380952,2.0,6,3
game_play_20240629_212200,3,Andrei,Mason,0,4,2,157.0,0.3312693498452012,0.0,2,1
game_play_20240629_212200,4,Vladimir,Seer,0,4,2,242.5,0.2788461538461538,2.0,2,2
game_play_20240629_212343,0,Cristina,Werewolf,1,3,3,342.6666666666667,0.1081134208069192,1.6666666666666667,3,8
game_play_20240629_212343,1,Alexia,Mason,0,3,6,312.8333333333333,0.1412037037037037,2.0,6,4
game_play_20240629_212343,2,Viktor,Minion,3,1,7,593.1428571428571,0.1568181818181818,0.5714285714285714,7,4
game_play_20240629_212343,3,Selene,Villager,1,1,3,235.0,0.2944444444444444,0.6666666666666666,3,3
game_play_20240629_212343,4,Vladimir,Mason,0,3,1,487.0,0.0,0.0,1,1
game_play_20240629_212518,0,Stefan,Seer,0,3,3,103.33333333333331,0.0918472652218782,1.6666666666666667,2,8
game_play_20240629_212518,1,Marius,Minion,0,3,4,313.0,0.15,0.0,4,2
game_play_20240629_212518,2,Andrei,Villager,3,2,6,233.16666666666663,0.1801240426240426,1.0,6,3
game_play_20240629_212518,3,Dracula,Werewolf,2,3,5,346.2,0.19,1.2,5,4
game_play_20240629_212518,4,Selene,Villager,0,2,2,252.0,0.0714285714285714,0.0,2,2
game_play_20240629_212658,0,Cristina,Werewolf,0,4,3,287.3333333333333,0.2362914862914863,1.6666666666666667,3,4
game_play_20240629_212658,1,Andrei,Mason,4,1,4,263.5,0.0875,0.5,4,2
game_play_20240629_212658,2,Semira,Villager,0,4,4,140.0,0.1899767801857585,0.5,4,3
game_play_20240629_212658,3,Kraven,Seer,1,4,5,225.4,0.0264957264957264,0.0,3,7
game_play_20240629_212658,4,Marius,Minion,0,4,4,396.5,0.212797619047619,1.5,4,2
game_play_20240629_212832,0,Ileana,Minion,0,4,1,295.0,0.0952380952380952,0.0,0,0
game_play_20240629_212832,1,Kraven,Mason,4,1,7,202.0,0.1522893772893772,0.5714285714285714,6,7
game_play_20240629_212832,2,Andrei,Seer,0,4,5,205.8,0.284982174688057,2.0,4,4
game_play_20240629_212832,3,Dracula,Villager,1,4,6,172.83333333333334,0.1821428571428571,2.6666666666666665,6,6
game_play_20240629_212832,4,Viktor,Werewolf,0,4,1,399.0,0.3,4.0,1,0
game_play_20240629_212939,0,Semira,Mason,0,4,2,206.5,0.0,2.0,1,3
game_play_20240629_212939,1,Ileana,Minion,4,1,8,366.125,0.0978174603174603,0.25,8,7
game_play_20240629_212939,2,Andrei,Werewolf,0,4,3,331.6666666666667,0.1719298245614035,1.6666666666666667,3,3
game_play_20240629_212939,3,Lucian,Villager,1,4,3,141.33333333333334,0.212569130216189,2.6666666666666665,3,3
game_play_20240629_212939,4,Viktor,Villager,0,4,4,300.25,0.2047619047619047,3.0,4,3
game_play_20240629_213113,0,Marius,Villager,4,1,7,226.1428571428572,0.1289508110936682,0.5714285714285714,7,4
game_play_20240629_213113,1,Alexia,Werewolf,0,4,2,264.5,0.284829721362229,0.5,2,1
game_play_20240629_213113,2,Viktor,Villager,1,4,7,223.7142857142857,0.1658163265306122,1.1428571428571428,7,5
game_play_20240629_213113,3,Dracula,Mason,0,4,2,284.0,0.1666666666666666,2.0,1,8
game_play_20240629_213113,4,Vladimir,Seer,0,4,2,280.0,0.2575757575757575,2.0,2,1
game_play_20240629_213233,0,Vladimir,Mason,0,1,5,267.4,0.1203571428571428,1.0,4,3
game_play_20240629_213233,1,Alexia,Seer,1,2,3,138.33333333333334,0.0833333333333333,0.6666666666666666,2,5
game_play_20240629_213233,2,Andrei,Werewolf,1,1,5,319.0,0.1513489606368863,1.2,5,4
game_play_20240629_213233,3,Cristina,Villager,2,1,6,205.0,0.1023666148666148,0.8333333333333334,6,5
game_play_20240629_213233,4,Kraven,Villager,1,2,1,252.0,0.0,2.0,1,1
game_play_20240629_213410,0,Michael,Villager,0,3,2,151.0,0.0238095238095238,1.5,2,9
game_play_20240629_213410,1,Ileana,Werewolf,0,2,3,368.0,0.2185185185185185,0.6666666666666666,3,2
game_play_20240629_213410,2,Alexia,Mason,0,3,4,266.75,0.1222850678733031,1.75,4,2
game_play_20240629_213410,3,Radu,Minion,2,3,5,412.6,0.3291666666666666,0.0,5,5
game_play_20240629_213410,4,Stefan,Villager,3,2,6,281.8333333333333,0.2252284752284752,0.6666666666666666,6,2
game_play_20240629_213545,0,Selene,Mason,1,3,7,195.1428571428572,0.1224489795918367,0.8571428571428571,6,5
game_play_20240629_213545,1,Andrei,Werewolf,0,1,2,371.5,0.0,1.5,1,5
game_play_20240629_213545,2,Kraven,Villager,1,3,1,159.0,0.2105263157894736,0.0,1,1
game_play_20240629_213545,3,Mircea,Villager,0,3,4,164.25,0.1655462184873949,1.5,4,3
game_play_20240629_213545,4,Dracula,Villager,3,1,6,185.0,0.1188908313908314,0.5,6,4
game_play_20240629_213705,0,Larisa,Villager,1,3,6,161.66666666666666,0.1597338935574229,2.1666666666666665,5,6
game_play_20240629_213705,1,Selene,Seer,0,3,2,155.0,0.1388888888888889,0.5,1,2
game_play_20240629_213705,2,Dragos,Werewolf,3,1,7,378.7142857142857,0.0976548514142499,0.5714285714285714,7,6
game_play_20240629_213705,3,Kraven,Villager,1,3,4,136.5,0.1309246309246309,1.5,4,3
game_play_20240629_213705,4,Semira,Minion,0,1,1,245.0,0.1666666666666666,3.0,1,1
game_play_20240629_215740,0,Kraven,Seer,0,4,2,209.0,0.10526315789473684,2.0,1,6
game_play_20240629_215740,1,Vladimir,Villager,4,1,8,146.5,0.13462009803921568,0.625,8,5
game_play_20240629_215740,2,Lucian,Villager,1,4,6,203.66666666666666,0.1700186387686388,2.0,6,5
game_play_20240629_215740,3,Selene,Minion,0,4,4,375.0,0.12713675213675213,1.0,4,3
game_play_20240629_215740,4,Larisa,Werewolf,0,4,0,0.0,0.0,0.0,0,0
