game_id,player_id,player_name,player_role,number_of_votes,target_votes,times_spoken,average_utterance_length,accusation_influence,accusation_influence_on_votes,num_accusations,times_accused
game_play_20240629_185658,2,Dragos,Villager,0,4,3,160.66666666666666,0.2089314194577352,3.0,3,1
game_play_20240629_185658,3,Cristina,Werewolf,1,4,3,322.0,0.0185185185185185,0.0,1,6
game_play_20240629_185658,4,Stefan,Mason,0,4,3,177.0,0.2214285714285714,2.0,3,1
game_play_20240629_185801,0,Alexandra,Villager,0,3,3,184.3333333333333,0.1203703703703703,1.0,2,2
game_play_20240629_185801,1,Michael,Seer,0,3,2,186.5,0.125,1.5,2,10
game_play_20240629_185801,2,Viktor,Minion,2,3,7,423.2857142857143,0.2611215538847117,0.4285714285714285,7,4
game_play_20240629_185801,3,Dracula,Mason,3,2,7,245.28571428571428,0.2107119770985317,1.1428571428571428,7,3
game_play_20240629_185801,4,Dragos,Werewolf,0,2,1,458.0,0.3636363636363636,0.0,1,0
game_play_20240629_185909,0,Emil,Villager,1,2,5,222.8,0.1278571428571428,1.2,4,5
game_play_20240629_185909,1,Alexandra,Seer,2,2,4,185.0,0.0576923076923076,0.75,3,4
game_play_20240629_185909,2,Larisa,Werewolf,2,2,6,315.5,0.1185547052420117,1.0,6,5
game_play_20240629_185909,3,Stefan,Minion,0,1,3,261.6666666666667,0.1574074074074074,1.3333333333333333,3,3
game_play_20240629_185909,4,Lucian,Mason,0,2,2,176.0,0.125,2.0,2,1
game_play_20240629_190014,0,Semira,Werewolf,0,3,2,327.0,0.2857142857142857,1.0,1,3
game_play_20240629_190014,1,Vladimir,Villager,3,2,5,274.4,0.2598601398601398,0.8,5,4
game_play_20240629_190014,2,Cristina,Mason,0,3,5,277.4,0.3093567251461988,2.4,5,3
game_play_20240629_190014,3,Ileana,Villager,0,2,3,294.0,0.1828703703703703,2.333333333333333,3,1
game_play_20240629_190014,4,Larisa,Seer,2,3,5,262.4,0.0476190476190476,0.6,5,8
game_play_20240629_190125,0,Lucian,Mason,0,3,2,185.5,0.1,1.0,2,7
game_play_20240629_190125,1,Vladimir,Seer,0,2,4,194.25,0.0967492260061919,1.5,3,1
game_play_20240629_190125,2,Alexandra,Villager,2,3,7,269.42857142857144,0.1277516134658992,1.7142857142857142,7,5
game_play_20240629_190125,3,Semira,Mason,0,3,1,145.0,0.1818181818181818,3.0,1,1
game_play_20240629_190125,4,Alexia,Werewolf,3,2,6,513.1666666666666,0.3067460317460317,0.3333333333333333,6,5
game_play_20240629_190247,0,Ileana,Mason,0,4,1,147.0,0.0,0.0,1,2
game_play_20240629_190247,1,Larisa,Mason,0,4,1,80.0,0.05,0.0,1,1
game_play_20240629_190247,2,Michael,Werewolf,0,4,2,330.0,0.0263157894736842,0.0,2,2
game_play_20240629_190247,3,Andrei,Villager,4,1,8,212.625,0.297383009147715,1.0,8,7
game_play_20240629_190247,4,Cristina,Minion,1,4,8,352.5,0.2331845238095238,3.5,8,8
game_play_20240629_190352,0,Alexia,Minion,0,2,3,310.0,0.1777777777777777,1.3333333333333333,2,4
game_play_20240629_190352,1,Alexandra,Villager,0,3,5,203.2,0.0585714285714285,1.6,5,2
game_play_20240629_190352,2,Dragos,Werewolf,3,2,6,396.5,0.1503636542336232,0.6666666666666666,6,6
game_play_20240629_190352,3,Dracula,Villager,0,3,2,237.5,0.2722222222222222,3.0,2,2
game_play_20240629_190352,4,Marius,Mason,2,3,4,198.75,0.1343968531468531,1.5,4,5
game_play_20240629_190504,0,Cristina,Werewolf,2,1,6,394.3333333333333,0.1582486957486957,0.8333333333333334,5,3
game_play_20240629_190504,1,Stefan,Minion,1,1,5,381.4,0.1876190476190476,1.0,4,4
game_play_20240629_190504,2,Lucian,Seer,1,1,4,273.5,0.065126050420168,0.75,3,7
game_play_20240629_190504,3,Larisa,Villager,1,2,4,258.0,0.2145833333333333,1.5,4,3
game_play_20240629_190504,4,Andrei,Mason,0,2,1,285.0,0.25,1.0,1,0
game_play_20240629_190623,0,Stefan,Villager,1,2,4,192.75,0.1063988095238095,1.0,2,6
game_play_20240629_190623,1,Ileana,Werewolf,2,2,4,239.25,0.0664772727272727,0.5,3,4
game_play_20240629_190623,2,Mircea,Villager,0,2,5,215.2,0.1137426900584795,1.6,5,2
game_play_20240629_190623,3,Viktor,Minion,2,1,5,380.8,0.1778280542986425,1.2,5,4
game_play_20240629_190623,4,Michael,Mason,0,2,2,195.0,0.1,1.0,2,1
game_play_20240629_190731,0,Alexandra,Minion,1,4,6,321.3333333333333,0.1032162282162282,2.0,5,5
game_play_20240629_190731,1,Ileana,Seer,0,4,3,131.33333333333334,0.164021164021164,1.6666666666666667,2,4
game_play_20240629_190731,2,Semira,Villager,4,1,8,201.375,0.1512319401444788,0.375,8,6
game_play_20240629_190731,3,Michael,Mason,0,4,3,233.66666666666663,0.1619047619047619,3.0,3,3
game_play_20240629_190731,4,Radu,Werewolf,0,4,0,0.0,0.0,0.0,0,0
game_play_20240629_190839,0,Kraven,Mason,3,2,6,146.5,0.07089947089947089,1.0,5,7
game_play_20240629_190839,1,Alexia,Werewolf,0,3,2,195.5,0.0,1.5,1,1
game_play_20240629_190839,2,Emil,Minion,2,3,7,246.71428571428572,0.260969124491902,1.7142857142857142,7,6
game_play_20240629_190839,3,Vladimir,Villager,0,2,5,188.2,0.2505730380730381,2.4,5,4
game_play_20240629_190839,4,Viktor,Villager,0,3,0,0.0,0.0,0.0,0,0
